Var1,expon_BIC,offset_BIC,mse_BIC,rsq_BIC,BF_model
0.6,0.500963375722798,-1.30126538685292,0.0146087584448019,0.881265698501108,4.29239345940945e-19
0.6,0.569604114826223,-1.13504090500493,0.0168205330428266,0.839209581147025,3.15456893310996e-11
0.6,0.639460641365746,-1.03866803102888,0.017134225874796,0.841081561329983,1.57277850741116e-10
0.6,0.58323681844254,-1.07565332774308,0.0133405165255923,0.863222898038499,6.08983039662431e-12
0.6,0.576116339599636,-1.22097663826875,0.0151705792716956,0.881381230916093,6.50412718194296e-18
0.6,0.664350821559669,-1.00910910137592,0.0127911512990467,0.887786665131437,8.6329697232147e-16
0.6,0.521171976552106,-1.21082934857575,0.0137900456085686,0.861442079544062,1.26648312456841e-15
0.6,0.566472031364852,-1.0871513136122,0.0155179176459749,0.847271550405533,1.39698649785457e-13
0.6,0.509687067861605,-1.20555974010453,0.0146874709885969,0.835550813888513,6.21381457376591e-14
0.6,0.602959742893751,-1.10609581195651,0.0191491748365714,0.82816492155225,7.59828973144005e-09
0.6,0.420279971337852,-1.33687559045395,0.0295457215625948,0.768217149396784,1.05142571052721e-09
0.6,0.574961005350826,-1.1115938186978,0.0166881421518282,0.844112103937892,2.69872277100792e-09
0.6,0.555286685054359,-1.13611202297006,0.0092203607747141,0.915127314054145,5.77096223590594e-17
0.6,0.675256996933906,-0.956513734227288,0.0146338627986868,0.871203934251449,2.56913588460992e-11
0.6,0.64534377571546,-1.0586389266905,0.0123369827354819,0.893461741926181,6.70481507142512e-16
0.6,0.621346938864427,-1.01174950467274,0.0148679724886808,0.860001025907694,5.00503956755393e-12
0.6,0.248222104452919,-1.63070290533917,0.018842117577291,0.832662242644548,2.00477107865896e-12
0.6,0.544322535050769,-1.09939911000513,0.0177895666262232,0.808747775651065,2.055037572986e-11
0.6,0.57462075098455,-1.10187393620218,0.0120460724569855,0.877546842896368,2.33613059415121e-14
